Area,Bedrooms,Age,DistanceCity,Price
3126,4,30,4,1001640.3393171666
1702,5,16,15,599414.2430307018
2535,3,27,19,641388.0662800812
977,5,40,21,253593.6375673586
1754,1,3,24,285760.75582485984
1422,4,4,17,420708.33751784643
919,5,34,2,533394.6582344822
2704,4,6,22,739198.1038435148
3097,1,15,1,1013874.437213566
1620,2,25,13,350515.18681550794
3568,3,19,16,1101634.6684587295
1450,5,3,23,441588.60111147637
2836,4,31,5,956747.8804145323
2743,5,8,15,860293.7650818271
3145,1,2,7,932572.1177943379
2357,2,31,12,643356.5729282858
2365,1,44,20,471950.59348856256
3412,4,49,22,834672.5056245371
3353,5,1,18,1030276.7083078829
3728,4,27,14,1061118.132768974
4219,1,4,3,1275173.235258447
3728,5,13,15,1143033.1987292937
2871,4,44,12,793258.7669010793
3391,5,9,17,1020368.7588608727
4256,3,43,6,1235815.7108466025
4725,1,31,9,1441728.5303634868
594,1,37,11,64911.0790160709
3174,3,46,13,883389.1663645862
2455,2,27,1,785488.705808058
1293,4,0,6,424905.8234154176
2334,2,2,13,707938.5246959593
2616,5,38,7,925439.4492806757
4606,4,24,4,1514471.040146846
3825,4,29,29,1030064.3391006069
3419,4,35,5,1109576.9569624094
3097,3,37,26,737542.4495282518
3705,1,29,2,1086117.5904158126
1314,3,14,22,180640.96569350793
845,3,30,4,399346.7105410947
2849,3,42,14,695592.2343216919
862,2,24,17,197647.7086477224
2943,3,22,10,932030.5009337941
2765,1,45,17,629402.9191967417
2688,4,25,26,576046.9887744002
3505,2,49,10,966749.2520037376
3781,3,21,25,1076970.4256739882
1484,3,15,11,459645.08670646296
2139,4,16,18,613328.4507900514
1327,4,26,26,276546.84848266875
3230,2,16,28,769993.7658972727
4031,1,16,3,1058705.1730798807
4951,2,19,17,1405607.6355681785
3435,4,1,19,990378.4221599186
4376,1,35,22,1091741.0454191612
626,3,22,25,133909.0492362336
3677,3,27,13,1040613.3456495886
3556,5,25,20,1013721.0955046216
1103,4,42,4,410671.79990780965
3949,5,49,6,1361672.8862069007
4646,2,44,12,1299546.5216571237
4033,2,11,13,1213715.5630266115
3867,1,16,1,1200034.7694494918
3868,4,40,19,1149061.113437612
4297,1,27,18,1073139.7246942103
2292,1,10,13,662556.4956133632
3361,2,37,23,835383.6148396651
3976,2,44,18,956149.1284898488
3917,4,10,20,1145203.455894141
2145,2,14,20,524181.85804184
1705,4,25,15,516932.0796793743
3530,5,28,11,1139572.3291800327
3372,3,25,23,894352.0631379872
3572,5,22,10,1190363.4917069322
2354,2,10,10,659451.2611847593
4521,3,3,14,1381004.4202924205
3208,3,9,18,953636.135278468
4002,1,41,16,1097466.14141332
1832,3,39,4,688744.3434695032
701,4,32,14,188477.33256614185
4007,2,3,19,1083710.0377863897
4712,2,35,29,1137243.1489962798
1074,1,7,9,209341.30152931213
1036,1,21,21,117115.38620145607
2125,2,20,28,586303.9985245726
2622,1,29,23,504750.1529350937
885,3,29,10,226616.27000421297
3781,3,15,29,880789.7664826413
974,4,45,28,169880.61167516297
917,1,1,6,272904.5770615609
4100,2,22,8,1164771.6489481516
1454,5,33,13,437360.4858924466
1705,2,29,7,454799.5003137697
4620,5,27,10,1516851.4984792247
2490,5,4,26,746862.8522288074
4072,4,34,12,1190432.7299722019
4880,5,8,14,1527438.1901226284
4658,3,37,9,1430756.6318988004
3213,3,45,11,818540.8610430383
2703,4,18,9,829468.6800162456
3620,2,40,14,972868.4813646405
1466,2,6,20,333223.9773331872
3932,2,25,20,1063096.9268362336
1188,2,13,4,431817.7382440008
4743,3,31,25,1293719.1556822993
4201,3,38,22,1019838.6056720931
841,4,29,3,404393.8476963318
2224,4,9,5,819301.595074674
4922,4,1,28,1396313.3844687017
2292,2,37,10,663285.8370823769
2259,2,4,28,552247.5188089556
3712,3,5,10,1120945.4214746158
1489,3,27,28,170840.55808355834
2762,1,14,12,708070.7563513842
2982,1,28,20,631137.2034424236
1451,2,29,16,307430.3971504882
1222,3,43,5,411463.71748820343
3889,2,43,24,907283.3046439948
2579,5,30,8,842117.4717626141
3217,1,30,13,653421.1930512225
2832,4,34,22,783718.8927379946
3876,2,25,8,1172579.7890678064
2000,5,8,29,499116.1525190129
785,4,47,12,170441.30638422913
3995,5,6,24,1189881.7610890453
2565,3,12,22,589926.7512630203
1268,3,19,19,355586.08898115874
3557,3,27,25,871285.5639958002
4789,4,46,11,1475698.6777802855
2661,4,29,16,775380.4377868844
3793,3,40,24,879322.2935464288
1446,4,26,20,334333.4051889838
3835,3,48,21,889120.0632394264
4650,2,29,20,1242144.794934027
1981,3,40,17,456161.015839784
2401,1,23,7,636570.2542205538
3951,2,29,13,1164582.4671743014
4564,3,0,21,1354619.2496410403
554,1,23,29,-139008.89268875943
2323,3,19,9,713523.3120043743
3962,2,7,27,963665.8940473724
3579,3,16,8,1143900.111955551
1332,4,30,2,623243.1417870511
4908,3,3,15,1423475.0726218352
3306,2,33,10,943562.375430523
2990,5,32,2,1021013.392751863
827,3,28,9,296165.21853478125
3810,4,18,15,1187019.7018314507
3800,2,13,16,1079482.38282347
4175,1,24,26,918145.5396128293
3554,5,0,5,1153757.8013487263
2643,3,21,4,881375.6871867318
1811,2,45,7,414055.29520412855
3691,4,3,25,1039367.0898109204
3038,4,34,3,989520.2490388718
4483,2,49,18,1218638.711901269
664,4,38,17,194548.45788428065
4777,5,32,2,1578494.7749557255
1322,1,15,13,303056.5865244906
1443,4,44,8,482296.15442105866
4925,4,34,22,1432710.4383039435
1274,1,11,3,280759.63020293985
2698,5,35,26,685693.9534749876
3656,5,45,24,1061354.9787042327
4742,5,6,5,1542535.4117734688
4195,4,3,6,1328901.6746209052
3952,4,11,23,1124022.1288843767
1414,5,6,4,592982.4803212222
1808,4,45,23,445454.1471756767
4677,3,14,10,1487021.2052399404
1013,4,5,13,264453.21869420225
2420,5,16,7,877598.1271003196
4094,2,16,9,1198112.5169099746
1909,5,43,19,484486.32610628905
3690,2,3,5,1025613.8213910888
4991,4,6,5,1589692.6729588031
2055,4,35,25,412698.6607628948
1304,2,6,24,249687.12096708533
1779,5,37,6,613657.4046960236
4077,1,35,29,873453.2872552073
3401,1,41,24,782136.4112977852
1887,5,32,10,748392.8245224103
3261,4,22,1,1109141.0422185515
3179,2,27,15,876148.4393713012
2606,2,27,22,653931.4480417909
4723,5,32,20,1336892.2346227742
3268,5,21,13,978796.867603606
4453,3,38,4,1356946.0750851934
3686,2,21,29,897347.8045035786
3780,3,3,13,1108462.0616470075
3073,4,23,23,755993.3752247256
3099,2,15,26,809899.0018818965
4533,5,49,28,1266132.2645065745
736,5,45,9,276579.44074752287
1804,4,12,15,515659.6454955166
3930,1,14,1,1118284.93535192
1801,3,32,28,299381.0289088074
3041,5,29,4,1149115.9974120527
2551,2,22,6,743368.9730637114
941,2,41,22,91944.22335022138
2576,2,49,8,841208.2315256846
3680,4,4,22,1168207.3012618716
3157,1,38,22,708873.8696208146
4298,3,33,12,1341815.3487099195
1304,2,40,20,234578.52358544996
574,2,4,12,241927.15524472017
2675,5,49,24,715846.0875243157
4424,1,43,19,1137368.9741410867
2589,5,3,4,1009786.8340920167
540,4,15,19,100825.56924755231
2581,4,10,13,862108.7592560663
2122,3,26,14,542182.6901786918
841,4,22,1,372043.3768743788
4552,3,32,4,1452257.46953101
2574,5,22,5,947671.1638648816
1145,2,12,10,320898.8555240693
4763,2,4,11,1426731.4553168358
1109,1,31,28,38463.54570006502
954,4,39,5,410680.89196723286
3453,1,9,28,903772.7095790672
2208,1,14,25,505356.59844346705
3972,2,14,20,1046130.8463503853
3469,4,22,18,1041911.0307812303
3528,2,44,11,920624.8502001168
3181,1,33,10,899027.2855928022
4129,4,3,23,1203373.3960206052
4725,2,12,25,1283586.178816325
3567,3,28,20,980831.3803632135
1886,3,8,20,373511.97410856077
4276,5,4,9,1433845.598589139
3366,5,11,12,1131514.277363639
3863,4,33,20,1114103.8985962854
4624,5,7,12,1457818.4308848043
648,4,19,13,161126.27539741067
4350,1,15,21,1125496.8027339352
2558,3,23,11,767079.8501988883
1636,4,19,1,621590.5257971319
686,1,7,2,194813.65950408866
3354,3,28,23,932175.3720459712
1750,2,18,16,391009.1083802681
1833,1,41,16,329446.4315766257
4693,2,24,24,1106531.905259961
4650,5,36,9,1523378.574880478
3211,4,2,22,946896.2060618912
2285,3,18,4,837587.0614302509
1250,5,33,20,314580.7491437777
2262,1,6,25,389086.0238179208
4420,5,8,4,1479796.5289863911
4960,2,7,3,1588778.5761974815
981,2,18,18,233492.2150249465
653,4,36,12,209467.27250357872
2024,5,7,7,776413.0071348661
2620,3,46,13,793899.3818792221
2843,2,23,14,796608.674265992
1740,1,1,20,369966.7252434662
560,5,28,22,106497.99449677998
1438,3,11,28,312736.65305840777
2139,3,48,4,595439.4542797824
4620,3,47,17,1211298.331164837
4726,3,4,25,1300386.4392782997
4069,2,0,15,1247125.9708578812
1752,4,12,1,629535.1402577264
4703,5,38,13,1510777.7653993492
671,2,7,19,130291.19342512224
1958,4,18,19,504797.6659661723
4049,3,45,7,1219627.3856547235
4697,1,27,17,1199030.7609920732
2822,3,9,6,882667.169600271
2136,4,48,28,523914.0657598132
3615,4,49,1,1170227.2131927472
4590,1,33,12,1232294.7090033
3504,2,9,13,1002525.7125293484
829,1,17,14,189590.9676723068
4140,3,9,14,1221451.243690403
4394,5,20,12,1447367.7918930983
4607,2,1,12,1399647.9653425983
1841,5,8,27,433459.6961636779
4163,5,47,7,1390554.6085128363
715,2,37,4,262186.10465039464
838,3,6,17,252504.41176712548
4562,4,2,8,1461087.698021595
3208,3,25,14,880762.2589814304
3652,4,6,10,1179501.329792976
2250,4,39,22,488959.47191744007
2921,2,24,5,899515.0411900019
1209,2,36,16,168071.87378457154
4226,1,34,6,1207708.9426492753
4142,5,45,16,1222612.540620866
4493,5,26,24,1325792.5918838854
988,5,37,22,228546.7543553381
546,5,34,18,161715.6007923894
3859,1,6,15,1010060.474975037
900,4,37,29,118977.47245502466
4490,1,19,6,1345089.830848315
3657,2,22,9,1123476.366316362
4845,3,49,17,1317215.7244702175
890,4,28,16,118032.435654361
4353,4,21,2,1418746.5920112398
4930,1,20,3,1493744.5024523223
1128,2,41,5,357371.73192858027
4732,2,4,22,1386761.5001460272
3430,4,39,16,957771.2941657964
2021,1,46,19,452025.71395756153
1326,5,47,8,458192.8084484466
2000,4,42,22,518540.17097575386
3794,5,9,15,1241414.479909374
2919,3,32,25,774731.5870042945
1434,2,0,28,169639.57654408703
3542,4,48,29,808766.4001870151
4997,3,35,13,1454831.3877681782
1966,5,15,16,596063.9297546522
4061,4,18,1,1376726.2437936645
1114,3,4,19,331323.1706368809
1682,4,22,4,692220.6330218253
3723,3,2,7,1147127.5232334267
3167,3,45,18,775901.9714689832
630,5,49,4,325643.0980361908
3483,2,17,3,1122180.282109918
4778,1,2,14,1306232.720310725
4959,3,41,7,1444604.72847174
538,2,2,25,46693.543444630464
4459,1,13,7,1344455.7811590214
4087,5,7,20,1262926.5669804763
1420,4,31,18,412224.68560260464
3269,2,29,7,912366.8120651793
4611,4,18,8,1440078.1665286494
992,4,5,27,208044.1868250135
1631,1,8,23,263288.076616821
4021,2,47,20,930453.4315054109
810,3,29,7,236697.02119495874
1238,1,5,20,229985.8595371461
3741,2,47,28,827215.1325548277
1045,3,30,6,386043.4106333643
2961,4,41,22,767478.5756895619
4846,5,20,9,1522953.042272383
2304,5,39,20,668815.3667401195
3712,1,14,23,943286.9912272696
4310,3,42,23,1084356.3687099048
1313,3,20,9,318701.43327054195
4624,5,42,7,1499614.6022526657
2532,3,13,2,901568.6363261462
4913,2,37,22,1192737.4079353947
744,2,11,24,111521.9051041056
771,5,14,25,176259.70839703252
4011,4,36,15,1168189.816960561
2271,4,10,18,662087.4164020844
1762,4,29,8,572360.6682082071
2924,5,34,29,756129.502646116
4861,1,34,21,1239744.7686353582
1420,3,41,26,216858.71504932255
3930,2,41,22,1053003.323794736
4935,2,36,17,1343854.9185658693
4984,1,27,8,1434833.5046685901
3124,3,40,17,937712.4888410008
4260,4,9,11,1390776.3296514489
2550,2,10,29,694087.5012300923
4000,4,1,17,1215865.1135689246
1665,4,1,8,657837.9592679951
875,5,45,11,336684.06083874806
2533,5,16,23,759355.5444106498
645,3,39,21,81172.45471177572
4888,2,48,22,1254791.7990247498
931,5,12,17,376862.2000672938
1204,3,37,26,141075.5769402766
3132,1,1,4,888468.683585471
4994,4,25,20,1466459.8985614385
1463,2,26,29,243064.73098926243
2734,2,49,14,710941.4030212908
2541,3,38,14,614152.6490573616
2328,5,36,3,893263.0580939222
2608,4,32,22,699170.8198074329
4568,4,17,21,1386970.0467163713
1438,2,28,22,185218.5143013738
1306,2,3,27,274122.6452334626
1963,4,47,10,591996.3772725712
3915,1,29,24,1034738.9298114419
510,3,37,20,46690.624861328564
2368,1,16,7,692256.0060485447
1384,5,47,16,384221.6223192752
4064,1,39,25,925686.3905379919
1889,1,12,3,554327.8870569644
3901,5,19,7,1318184.753225799
4821,3,35,25,1264227.3490174706
1324,4,4,27,351195.1483595522
2765,1,26,1,873008.677186938
1436,3,22,28,286427.22076408804
3300,5,10,13,1101905.940473199
3053,3,34,20,781602.0609882377
4345,1,17,8,1092027.721913438
2296,4,43,8,758905.1345144468
553,5,2,3,345874.82345955144
1226,5,30,12,411745.1698374349
3236,1,42,21,699333.2564391743
3670,3,14,13,1107216.6620567467
2413,4,34,22,689554.6390596145
2096,5,38,17,598013.008733492
2414,1,5,26,426172.3390246552
2966,1,28,14,760648.9982891368
3237,2,26,2,939653.6916250117
1349,2,27,19,237366.91214316594
2609,3,2,27,614281.0735702295
502,1,22,7,89923.97917167941
4755,3,25,18,1369404.9689839378
4569,3,26,27,1228594.4378391397
1392,4,5,21,386881.51018508646
2530,2,32,10,765011.5655560886
3660,3,13,9,1091543.3428926603
2876,4,2,12,877867.2612868617
2433,4,18,17,671017.2137645456
1880,2,39,8,636495.885765717
4181,2,18,24,1017388.3068114325
1790,1,26,13,465792.4203221933
2140,3,49,24,441139.0852013557
3182,4,36,21,911887.8382567485
1487,1,41,28,22765.264055750085
1718,3,47,9,461169.73857912683
1855,3,39,5,611360.0296130907
4765,1,40,14,1286877.1589231219
4635,4,1,12,1543311.5885577179
2060,1,44,22,283423.8320162534
1918,3,13,9,638974.7624363613
1454,1,48,6,343331.3821130787
1483,1,27,29,143899.91025985277
1474,3,9,26,316946.5727154732
4633,2,37,12,1267720.1198040028
4472,4,27,22,1220764.5014133728
1413,3,12,16,417869.728612295
536,2,27,2,232629.65607331722
3887,1,44,12,1011822.4699299351
2211,2,16,29,451564.7027830204
3520,3,4,21,996362.4535625993
1295,3,46,2,517187.0051799604
4536,1,4,8,1257694.0593324865
3611,3,18,4,1172164.1965678365
1824,5,33,3,688375.1510978603
817,2,40,25,-9914.038066173933
2896,5,42,17,920242.3007933369
2662,5,38,17,824498.8814849389
3245,2,30,9,915746.9263459425
2091,3,24,5,721815.8996762915
3611,2,0,28,866246.6643210921
4430,1,49,18,1175741.945068606
2496,5,21,14,831897.4599630653
1812,5,37,23,527541.5889637404
1785,3,47,16,396703.337997867
4811,2,28,2,1440125.0437088667
2883,4,1,8,998171.3359371626
3739,3,40,21,909926.0018641673
2639,3,41,29,645754.7988422697
2204,3,29,1,724961.9283184784
862,2,16,11,257615.02501829283
3104,3,35,14,906902.1052779529
2216,1,13,16,609206.5769453542
4951,1,16,25,1203753.541591258
4786,5,27,5,1597965.3231250804
4238,5,5,8,1466375.3343638496
2969,2,8,10,812332.109631444
1056,4,10,28,197608.83413774037
1325,5,7,17,473408.8033378457
3308,5,46,19,938484.673445232
3219,5,22,24,822262.8823356956
4008,5,5,17,1186398.4191497155
4241,3,20,27,1220471.15648459
2074,5,16,1,890411.1937099848
4498,2,38,22,1185574.4943842324
2629,3,10,27,642707.5210042147
2903,3,38,10,811857.8567242953
3829,2,4,15,1110894.4236036742
1088,4,30,28,139335.51604573426
2512,5,15,16,864143.9813496524
2047,1,11,6,609691.8291070298
794,4,29,2,364780.6246876373
2485,5,24,1,924164.4170371976
3617,1,11,8,1019010.0251542708
2190,3,2,4,779306.025385181
1636,3,16,11,439001.98766881245
2564,3,3,10,931969.6405984799
4955,5,5,20,1505956.6360300798
1507,2,49,23,164156.1652869612
3014,3,47,9,910829.3527377557
4026,3,14,12,1186759.448892137
1747,3,31,14,448091.4346799444
4402,5,20,5,1483521.3476628235
1935,1,1,3,572761.798870925
1071,4,45,11,293920.1534194347
2882,3,47,28,633203.7825584896
1745,4,2,10,689465.588496767
2584,2,24,12,697558.2443994232
777,2,26,4,232230.78138733018
2387,2,26,1,808137.2955102199
1765,3,22,8,456895.53691014525
1540,4,8,7,607499.5544125296
1417,1,35,16,278918.98879297485
1385,5,10,20,451092.2371124814
3252,4,38,3,1052315.5881094765
521,5,6,25,146445.8193397124
3691,4,12,28,988506.4862695568
2853,3,6,28,726935.5363521037
1186,1,41,11,202095.57976124948
784,3,46,7,277314.7614740153
4247,2,42,16,1111629.1485893938
1262,1,12,17,225268.08399476644
2928,4,5,21,897099.3896459043
3007,3,3,28,800487.2678044519
528,5,42,29,41875.48607074291
1406,3,24,11,398174.6089535355
3604,3,19,18,1003522.3722175893
4499,4,8,26,1414607.7232587659
3494,4,24,12,1129211.564639077
3006,2,36,20,752819.6356369947
4109,1,8,11,1153430.915038916
4053,3,40,1,1351350.7975883684
1953,5,43,28,366422.3176620322
3856,4,18,23,1130311.06595337
1015,4,11,14,350310.33811528696
538,2,34,18,25988.65959988375
3842,1,3,3,1230127.3107120092
1386,2,18,14,419583.65522969683
3344,4,49,7,1035645.4827145216
2704,5,43,25,723735.2952542037
1598,2,45,3,412893.81311507436
2323,3,5,8,751651.1731375773
3701,4,30,20,1127494.7346321736
3655,4,46,26,928484.3987636246
3593,2,31,7,951940.6708364674
4030,5,8,11,1282090.3745899284
4278,2,47,2,1247108.1808953732
3396,5,25,7,1111623.8063155527
3953,4,5,28,1127470.3019295132
4011,2,36,7,1184180.820798035
1488,1,42,3,434403.44844596676
4616,2,33,25,1153626.7426966473
4526,2,39,20,1192989.0282358145
4679,1,20,10,1265090.6603629454
2182,1,41,28,328044.295002326
4463,3,26,23,1208383.560770036
1433,1,18,17,278866.5000680266
4098,5,26,6,1413519.2353758442
3733,3,2,13,1156158.9904028687
2480,5,24,13,811524.6397283694
2355,3,33,4,854999.665327337
3556,3,20,3,1097682.1675749973
1292,5,10,21,452528.52848458494
1291,4,26,23,305713.1913145016
2309,4,27,20,663120.7876088036
2755,2,3,6,805799.2933841522
4110,4,43,20,1091190.4017236435
2107,2,40,25,387811.47027661564
1484,4,47,25,299281.5403891197
4176,2,25,20,1048283.9724379312
3880,2,20,9,1107816.1068811603
1019,1,38,9,205710.11220396345
1090,2,3,11,279209.03506651736
1550,5,36,11,613834.1645236473
4133,5,48,4,1324510.8377696853
4944,2,42,6,1435564.297590455
1459,5,3,18,489182.5076389045
1192,4,49,6,336735.83108147775
4399,5,22,11,1413424.9926037176
4973,1,8,24,1243872.8113897427
3446,5,39,17,1093844.249953015
1026,4,23,24,227446.79632036653
3724,4,28,11,1143298.481560616
2753,2,6,11,786770.8920717706
3844,3,17,26,1064129.6456741753
4465,4,1,18,1360984.4254029163
2375,2,27,11,594441.9239421196
2263,2,42,25,485467.79630768154
1020,5,40,7,442377.2519363462
1516,5,28,5,553716.8471096796
616,2,44,26,-79831.22635211945
2933,1,16,6,943781.175826987
1083,2,30,14,240307.66746597644
894,5,16,20,474511.68015110854
4288,4,30,19,1303334.1339546419
3268,1,22,1,1101786.067337316
4667,3,9,7,1425773.0802060945
4360,4,5,14,1480586.7093329006
773,5,37,12,226637.01483424925
2513,4,46,19,662779.2563543651
4933,4,26,17,1421864.749310331
1889,5,10,24,559565.7053582054
4066,4,19,7,1342666.866694724
665,2,45,18,24763.927485075554
2067,1,4,12,557241.3897908197
1228,5,31,15,392158.5698114374
2543,1,4,9,742597.0103102243
4697,2,21,9,1400262.7973864302
3996,5,0,17,1264983.3486402633
1278,2,19,8,354024.14847046003
713,3,14,3,244842.92166989174
4262,3,10,20,1215863.9009496768
2076,3,31,14,594841.7280984983
2948,1,27,11,818984.6432755864
3436,3,27,16,907534.8944110984
3617,3,16,12,1042062.8527338264
1091,2,33,21,180147.0849709261
3220,4,23,19,958938.8479982114
1213,4,1,4,564102.4519121989
1435,3,26,18,471554.50207025325
4837,4,8,17,1405584.562171413
501,3,18,19,39076.59870148474
3348,3,35,29,804790.3978494155
4544,1,28,14,1221635.3761701228
2449,5,10,23,753491.0155737369
1417,4,31,24,404537.5505829499
3674,3,26,15,1164083.394839504
2741,4,38,12,788639.546086024
589,1,23,16,57019.00629921441
2209,1,26,1,725426.723083794
2669,3,26,13,738857.997979084
4738,4,39,10,1456070.00086373
3541,4,31,3,1154280.9553098157
605,4,44,6,155596.8035879016
1386,1,43,25,93000.47216723826
927,2,21,20,128131.68571809921
2395,2,48,23,564402.7223525496
816,4,41,15,230680.30125471123
1134,4,31,13,364936.6968311958
2425,5,47,18,698930.7171385828
2556,3,45,18,659709.0659345456
3644,1,34,29,801737.2694221224
2770,5,0,7,923676.9416197967
1939,4,33,12,628001.49090321
1052,2,0,23,184628.01892342602
1215,2,41,26,183055.39031584625
4411,5,34,27,1189925.4333287803
2213,2,28,19,601908.6253136634
3889,2,17,17,1020701.6277469363
1607,3,5,13,550571.9448787747
4706,4,5,1,1568615.955463814
750,5,26,3,424705.2128456844
2930,1,38,8,839545.4521492666
2554,1,18,27,537244.2830475196
958,4,37,26,140831.18467245236
707,1,2,9,142993.20405714694
1399,2,37,11,320934.34149633395
3961,3,19,14,1102017.0163593797
3885,5,1,17,1254232.643464183
521,5,6,21,248128.99597745176
909,2,4,7,350379.93877326156
1394,4,24,8,554243.5036995346
1014,3,41,2,390842.407101065
4609,1,12,21,1108125.4282078953
2634,5,11,8,920633.0243586435
4095,5,4,6,1437239.9490885523
3456,4,11,24,952813.9375089344
2060,3,17,6,658076.2196918566
1766,1,2,18,407415.07783959317
2669,5,3,7,977075.997422353
4138,5,42,2,1421682.3473763566
1249,1,18,25,100266.72597145537
